date,production_line,shift,shift_name,vehicle_model,planned_production_time_min,downtime_min,actual_production_time_min,expected_units,actual_units,good_units,defect_count,rework_count,scrap_count,target_cycle_time_min,actual_cycle_time_min,availability_pct,performance_pct,quality_pct,oee_score,primary_downtime_cause,operators_count,line_speed_units_per_hour
2025-11-24,Line_C,2,Afternoon,Citroen_C3,480,27.88,452.12,171,149,145,4,2,2,2.8,3.03,94.19,87.13,97.32,79.87,Equipment_Failure,10,19.77
2025-11-24,Line_C,3,Night,Citroen_C3,480,51.98,428.02,171,143,137,6,4,2,2.8,2.99,89.17,83.63,95.8,71.44,Setup_Changeover,9,20.05
2025-11-24,Line_D,1,Morning,Opel_Corsa,480,40.19,439.81,184,169,154,15,10,5,2.6,2.6,91.63,91.85,91.12,76.69,Material_Shortage,10,23.06
2025-11-24,Line_D,2,Afternoon,Opel_Corsa,480,38.72,441.28,184,169,167,2,1,1,2.6,2.61,91.93,91.85,98.82,83.44,Operator_Absence,11,22.98
2025-11-24,Line_D,3,Night,Opel_Corsa,480,104.54,375.46,184,124,117,7,4,3,2.6,3.03,78.22,67.39,94.35,49.74,Setup_Changeover,9,19.82
2025-11-24,Line_E,1,Morning,Fiat_500,480,16.62,463.38,200,193,190,3,2,1,2.4,2.4,96.54,96.5,98.45,91.71,Material_Shortage,12,24.99
2025-11-24,Line_E,2,Afternoon,Fiat_500,480,62.39,417.61,200,154,144,10,7,3,2.4,2.71,87.0,77.0,93.51,62.64,Operator_Absence,9,22.13
2025-11-24,Line_E,3,Night,Fiat_500,480,93.19,386.81,200,161,157,4,2,2,2.4,2.4,80.59,80.5,97.52,63.26,Equipment_Failure,8,24.97
2025-11-25,Line_A,1,Morning,Peugeot_208,480,14.99,465.01,192,186,169,17,11,6,2.5,2.5,96.88,96.88,90.86,85.27,Quality_Issue,9,24.0
2025-11-25,Line_A,2,Afternoon,Peugeot_208,480,18.87,461.13,192,169,163,6,4,2,2.5,2.73,96.07,88.02,96.45,81.56,Operator_Absence,9,21.99
2025-11-25,Line_A,3,Night,Peugeot_208,480,92.31,387.69,192,146,141,5,3,2,2.5,2.66,80.77,76.04,96.58,59.31,Material_Shortage,9,22.6
2025-11-25,Line_B,1,Morning,Peugeot_308,480,23.59,456.41,160,136,129,7,4,3,3.0,3.36,95.09,85.0,94.85,76.66,Setup_Changeover,8,17.88
2025-11-25,Line_B,2,Afternoon,Peugeot_308,480,2.29,477.71,160,154,148,6,4,2,3.0,3.1,99.52,96.25,96.1,92.06,Maintenance_Preventive,10,19.34
2025-11-25,Line_B,3,Night,Peugeot_308,480,21.08,458.92,160,130,125,5,3,2,3.0,3.53,95.61,81.25,96.15,74.69,Quality_Issue,12,17.0
2025-11-25,Line_C,1,Morning,Citroen_C3,480,18.42,461.58,171,146,142,4,2,2,2.8,3.16,96.16,85.38,97.26,79.85,Material_Shortage,11,18.98
2025-11-25,Line_C,2,Afternoon,Citroen_C3,480,41.54,438.46,171,142,141,1,0,1,2.8,3.09,91.35,83.04,99.3,75.32,Setup_Changeover,11,19.43
2025-11-25,Line_C,3,Night,Citroen_C3,480,37.58,442.42,171,142,134,8,5,3,2.8,3.12,92.17,83.04,94.37,72.23,Operator_Absence,10,19.26
2025-11-25,Line_D,1,Morning,Opel_Corsa,480,22.09,457.91,184,163,162,1,0,1,2.6,2.81,95.4,88.59,99.39,83.99,Operator_Absence,11,21.36
2025-11-25,Line_D,2,Afternoon,Opel_Corsa,480,41.83,438.17,184,150,147,3,2,1,2.6,2.92,91.29,81.52,98.0,72.93,Material_Shortage,12,20.54
2025-11-25,Line_D,3,Night,Opel_Corsa,480,13.44,466.56,184,175,159,16,11,5,2.6,2.67,97.2,95.11,90.86,83.99,Quality_Issue,11,22.51
2025-11-25,Line_E,1,Morning,Fiat_500,480,41.49,438.51,200,159,159,0,0,0,2.4,2.76,91.36,79.5,100.0,72.63,Equipment_Failure,8,21.76
2025-11-25,Line_E,2,Afternoon,Fiat_500,480,29.28,450.72,200,187,177,10,7,3,2.4,2.41,93.9,93.5,94.65,83.1,Quality_Issue,8,24.89
2025-11-25,Line_E,3,Night,Fiat_500,480,18.73,461.27,200,191,182,9,6,3,2.4,2.42,96.1,95.5,95.29,87.45,Equipment_Failure,10,24.84
2025-11-26,Line_A,1,Morning,Peugeot_208,480,85.13,394.87,192,136,123,13,9,4,2.5,2.9,82.26,70.83,90.44,52.7,Quality_Issue,10,20.67
2025-11-26,Line_A,2,Afternoon,Peugeot_208,480,48.0,432.0,192,172,165,7,4,3,2.5,2.51,90.0,89.58,95.93,77.34,Setup_Changeover,8,23.89
2025-11-26,Line_A,3,Night,Peugeot_208,480,48.83,431.17,192,161,155,6,4,2,2.5,2.68,89.83,83.85,96.27,72.52,Maintenance_Preventive,12,22.4
2025-11-26,Line_B,1,Morning,Peugeot_308,480,9.47,470.53,160,156,153,3,2,1,3.0,3.02,98.03,97.5,98.08,93.74,Quality_Issue,8,19.89
2025-11-26,Line_B,2,Afternoon,Peugeot_308,480,71.41,408.59000000000003,160,136,136,0,0,0,3.0,3.0,85.12,85.0,100.0,72.35,Operator_Absence,10,19.97
2025-11-26,Line_B,3,Night,Peugeot_308,480,46.08,433.92,160,132,119,13,9,4,3.0,3.29,90.4,82.5,90.15,67.24,Quality_Issue,8,18.25
2025-11-26,Line_C,1,Morning,Citroen_C3,480,55.59,424.40999999999997,171,151,149,2,1,1,2.8,2.81,88.42,88.3,98.68,77.04,Maintenance_Preventive,11,21.35
2025-11-26,Line_C,2,Afternoon,Citroen_C3,480,20.67,459.33,171,156,144,12,8,4,2.8,2.94,95.69,91.23,92.31,80.58,Quality_Issue,11,20.38
2025-11-26,Line_C,3,Night,Citroen_C3,480,17.31,462.69,171,159,149,10,7,3,2.8,2.91,96.39,92.98,93.71,83.99,Material_Shortage,9,20.62
2025-11-26,Line_D,1,Morning,Opel_Corsa,480,12.79,467.21,184,179,173,6,4,2,2.6,2.61,97.34,97.28,96.65,91.52,Quality_Issue,11,22.99
2025-11-26,Line_D,2,Afternoon,Opel_Corsa,480,44.54,435.46,184,167,167,0,0,0,2.6,2.61,90.72,90.76,100.0,82.34,Operator_Absence,11,23.01
2025-11-26,Line_D,3,Night,Opel_Corsa,480,29.34,450.66,184,162,156,6,4,2,2.6,2.78,93.89,88.04,96.3,79.6,Setup_Changeover,11,21.57
2025-11-26,Line_E,1,Morning,Fiat_500,480,15.62,464.38,200,193,174,19,13,6,2.4,2.41,96.75,96.5,90.16,84.17,Material_Shortage,11,24.94
2025-11-26,Line_E,2,Afternoon,Fiat_500,480,32.15,447.85,200,168,154,14,9,5,2.4,2.67,93.3,84.0,91.67,71.84,Material_Shortage,10,22.51
2025-11-26,Line_E,3,Night,Fiat_500,480,33.33,446.67,200,186,184,2,1,1,2.4,2.4,93.06,93.0,98.92,85.61,Operator_Absence,8,24.98
2025-11-27,Line_A,1,Morning,Peugeot_208,480,104.72,375.28,192,134,131,3,2,1,2.5,2.8,78.18,69.79,97.76,53.34,Maintenance_Preventive,10,21.42
2025-11-27,Line_A,2,Afternoon,Peugeot_208,480,131.42,348.58000000000004,192,127,122,5,3,2,2.5,2.74,72.62,66.15,96.06,46.14,Equipment_Failure,11,21.86
2025-11-27,Line_A,3,Night,Peugeot_208,480,81.34,398.65999999999997,192,155,140,15,10,5,2.5,2.57,83.05,80.73,90.32,60.56,Material_Shortage,11,23.33
2025-11-27,Line_B,1,Morning,Peugeot_308,480,44.94,435.06,160,139,128,11,7,4,3.0,3.13,90.64,86.88,92.09,72.51,Quality_Issue,8,19.17
2025-11-27,Line_B,2,Afternoon,Peugeot_308,480,6.78,473.22,160,148,140,8,5,3,3.0,3.2,98.59,92.5,94.59,86.26,Equipment_Failure,8,18.77
2025-11-27,Line_B,3,Night,Peugeot_308,480,29.48,450.52,160,150,148,2,1,1,3.0,3.0,93.86,93.75,98.67,86.82,Material_Shortage,10,19.98
2025-11-27,Line_C,1,Morning,Citroen_C3,480,70.18,409.82,171,135,132,3,2,1,2.8,3.04,85.38,78.95,97.78,65.91,Material_Shortage,8,19.76
2025-11-27,Line_C,2,Afternoon,Citroen_C3,480,32.14,447.86,171,141,136,5,3,2,2.8,3.18,93.3,82.46,96.45,74.21,Equipment_Failure,12,18.89
2025-11-27,Line_C,3,Night,Citroen_C3,480,5.99,474.01,171,145,144,1,0,1,2.8,3.27,98.75,84.8,99.31,83.16,Setup_Changeover,12,18.35
2025-11-27,Line_D,1,Morning,Opel_Corsa,480,14.65,465.35,184,171,163,8,5,3,2.6,2.72,96.95,92.93,95.32,85.88,Equipment_Failure,11,22.05
2025-11-27,Line_D,2,Afternoon,Opel_Corsa,480,9.5,470.5,184,156,154,2,1,1,2.6,3.02,98.02,84.78,98.72,82.04,Setup_Changeover,9,19.89
2025-11-27,Line_D,3,Night,Opel_Corsa,480,28.64,451.36,184,165,162,3,2,1,2.6,2.74,94.03,89.67,98.18,82.79,Quality_Issue,10,21.93
2025-11-27,Line_E,1,Morning,Fiat_500,480,50.63,429.37,200,162,157,5,3,2,2.4,2.65,89.45,81.0,96.91,70.22,Quality_Issue,11,22.64
2025-11-27,Line_E,2,Afternoon,Fiat_500,480,44.02,435.98,200,170,169,1,0,1,2.4,2.56,90.83,85.0,99.41,76.75,Operator_Absence,11,23.4
2025-11-27,Line_E,3,Night,Fiat_500,480,88.46,391.54,200,163,158,5,3,2,2.4,2.4,81.57,81.5,96.93,64.44,Setup_Changeover,9,24.98
2025-11-28,Line_A,1,Morning,Peugeot_208,480,53.77,426.23,192,166,164,2,1,1,2.5,2.57,88.8,86.46,98.8,75.85,Material_Shortage,12,23.37
2025-11-28,Line_A,2,Afternoon,Peugeot_208,480,24.07,455.93,192,182,179,3,2,1,2.5,2.51,94.99,94.79,98.35,88.55,Maintenance_Preventive,10,23.95
2025-11-28,Line_A,3,Night,Peugeot_208,480,11.71,468.29,192,187,174,13,9,4,2.5,2.5,97.56,97.4,93.05,88.41,Equipment_Failure,11,23.96
2025-11-28,Line_B,1,Morning,Peugeot_308,480,14.99,465.01,160,146,141,5,3,2,3.0,3.19,96.88,91.25,96.58,85.37,Setup_Changeover,8,18.84
2025-11-28,Line_B,2,Afternoon,Peugeot_308,480,58.51,421.49,160,134,129,5,3,2,3.0,3.15,87.81,83.75,96.27,70.8,Operator_Absence,12,19.08
2025-11-28,Line_B,3,Night,Peugeot_308,480,133.17,346.83000000000004,160,114,107,7,4,3,3.0,3.04,72.26,71.25,93.86,48.32,Maintenance_Preventive,9,19.72
2025-11-28,Line_C,1,Morning,Citroen_C3,480,63.11,416.89,171,145,137,8,5,3,2.8,2.88,86.85,84.8,94.48,69.58,Material_Shortage,12,20.87
2025-11-28,Line_C,2,Afternoon,Citroen_C3,480,18.22,461.78,171,153,150,3,2,1,2.8,3.02,96.2,89.47,98.04,84.39,Setup_Changeover,12,19.88
2025-11-28,Line_C,3,Night,Citroen_C3,480,25.33,454.67,171,148,143,5,3,2,2.8,3.07,94.72,86.55,96.62,79.21,Equipment_Failure,8,19.53
2025-11-28,Line_D,1,Morning,Opel_Corsa,480,95.08,384.92,184,141,140,1,0,1,2.6,2.73,80.19,76.63,99.29,61.02,Maintenance_Preventive,8,21.98
2025-11-28,Line_D,2,Afternoon,Opel_Corsa,480,51.18,428.82,184,143,139,4,2,2,2.6,3.0,89.34,77.72,97.2,67.49,Equipment_Failure,8,20.01
2025-11-28,Line_D,3,Night,Opel_Corsa,480,3.64,476.36,184,183,165,18,12,6,2.6,2.6,99.24,99.46,90.16,88.99,Operator_Absence,9,23.05
2025-11-28,Line_E,1,Morning,Fiat_500,480,19.25,460.75,200,183,174,9,6,3,2.4,2.52,95.99,91.5,95.08,83.51,Equipment_Failure,10,23.83
2025-11-28,Line_E,2,Afternoon,Fiat_500,480,5.07,474.93,200,192,188,4,2,2,2.4,2.47,98.94,96.0,97.92,93.01,Quality_Issue,10,24.26
2025-11-28,Line_E,3,Night,Fiat_500,480,144.0,336.0,200,126,125,1,0,1,2.4,2.67,70.0,63.0,99.21,43.75,Equipment_Failure,11,22.5
2025-12-01,Line_A,1,Morning,Peugeot_208,480,35.89,444.11,192,171,166,5,3,2,2.5,2.6,92.52,89.06,97.08,79.99,Equipment_Failure,9,23.1
2025-12-01,Line_A,2,Afternoon,Peugeot_208,480,72.07,407.93,192,163,156,7,4,3,2.5,2.5,84.99,84.9,95.71,69.05,Equipment_Failure,12,23.97
2025-12-01,Line_A,3,Night,Peugeot_208,480,62.84,417.15999999999997,192,162,152,10,7,3,2.5,2.58,86.91,84.38,93.83,68.8,Maintenance_Preventive,11,23.3
2025-12-01,Line_B,1,Morning,Peugeot_308,480,74.34,405.65999999999997,160,120,120,0,0,0,3.0,3.38,84.51,75.0,100.0,63.38,Maintenance_Preventive,12,17.75
2025-12-01,Line_B,2,Afternoon,Peugeot_308,480,27.66,452.34,160,133,132,1,0,1,3.0,3.4,94.24,83.12,99.25,77.75,Quality_Issue,9,17.64
2025-12-01,Line_B,3,Night,Peugeot_308,480,90.14,389.86,160,119,109,10,7,3,3.0,3.28,81.22,74.38,91.6,55.33,Setup_Changeover,10,18.31
2025-12-01,Line_C,1,Morning,Citroen_C3,480,48.97,431.03,171,153,150,3,2,1,2.8,2.82,89.8,89.47,98.04,78.77,Equipment_Failure,10,21.3
2025-12-01,Line_C,2,Afternoon,Citroen_C3,480,4.29,475.71,171,162,162,0,0,0,2.8,2.94,99.11,94.74,100.0,93.89,Quality_Issue,10,20.43
2025-12-01,Line_C,3,Night,Citroen_C3,480,63.31,416.69,171,142,140,2,1,1,2.8,2.93,86.81,83.04,98.59,71.07,Setup_Changeover,10,20.45
2025-12-01,Line_D,1,Morning,Opel_Corsa,480,52.42,427.58,184,135,131,4,2,2,2.6,3.17,89.08,73.37,97.04,63.42,Operator_Absence,10,18.94
2025-12-01,Line_D,2,Afternoon,Opel_Corsa,480,27.15,452.85,184,174,169,5,3,2,2.6,2.6,94.34,94.57,97.13,86.65,Quality_Issue,12,23.05
2025-12-01,Line_D,3,Night,Opel_Corsa,480,27.02,452.98,184,158,143,15,10,5,2.6,2.87,94.37,85.87,90.51,73.34,Operator_Absence,11,20.93
2025-12-01,Line_E,1,Morning,Fiat_500,480,31.69,448.31,200,165,162,3,2,1,2.4,2.72,93.4,82.5,98.18,75.65,Maintenance_Preventive,11,22.08
2025-12-01,Line_E,2,Afternoon,Fiat_500,480,73.03,406.97,200,169,153,16,11,5,2.4,2.41,84.79,84.5,90.53,64.86,Quality_Issue,11,24.92
2025-12-01,Line_E,3,Night,Fiat_500,480,16.79,463.21,200,193,187,6,4,2,2.4,2.4,96.5,96.5,96.89,90.23,Material_Shortage,10,25.0
2025-12-02,Line_A,1,Morning,Peugeot_208,480,28.75,451.25,192,180,169,11,7,4,2.5,2.51,94.01,93.75,93.89,82.75,Quality_Issue,12,23.93
2025-12-02,Line_A,2,Afternoon,Peugeot_208,480,20.46,459.54,192,172,166,6,4,2,2.5,2.67,95.74,89.58,96.51,82.77,Equipment_Failure,11,22.46
2025-12-02,Line_A,3,Night,Peugeot_208,480,78.94,401.06,192,155,152,3,2,1,2.5,2.59,83.55,80.73,98.06,66.15,Material_Shortage,9,23.19
2025-12-02,Line_B,1,Morning,Peugeot_308,480,32.44,447.56,160,149,147,2,1,1,3.0,3.0,93.24,93.12,98.66,85.67,Operator_Absence,9,19.97
2025-12-02,Line_B,2,Afternoon,Peugeot_308,480,6.37,473.63,160,150,146,4,2,2,3.0,3.16,98.67,93.75,97.33,90.04,Quality_Issue,11,19.0
2025-12-02,Line_B,3,Night,Peugeot_308,480,40.71,439.29,160,138,130,8,5,3,3.0,3.18,91.52,86.25,94.2,74.36,Maintenance_Preventive,11,18.85
2025-12-02,Line_C,1,Morning,Citroen_C3,480,13.38,466.62,171,166,164,2,1,1,2.8,2.81,97.21,97.08,98.8,93.23,Setup_Changeover,10,21.34
2025-12-02,Line_C,2,Afternoon,Citroen_C3,480,17.55,462.45,171,160,157,3,2,1,2.8,2.89,96.34,93.57,98.12,88.46,Operator_Absence,11,20.76
2025-12-02,Line_C,3,Night,Citroen_C3,480,76.24,403.76,171,129,124,5,3,2,2.8,3.13,84.12,75.44,96.12,61.0,Operator_Absence,11,19.17
2025-12-02,Line_D,1,Morning,Opel_Corsa,480,36.28,443.72,184,170,169,1,0,1,2.6,2.61,92.44,92.39,99.41,84.91,Equipment_Failure,9,22.99
2025-12-02,Line_D,2,Afternoon,Opel_Corsa,480,20.26,459.74,184,175,163,12,8,4,2.6,2.63,95.78,95.11,93.14,84.85,Equipment_Failure,8,22.84
2025-12-02,Line_D,3,Night,Opel_Corsa,480,40.54,439.46,184,169,163,6,4,2,2.6,2.6,91.55,91.85,96.45,81.11,Maintenance_Preventive,12,23.07
2025-12-02,Line_E,1,Morning,Fiat_500,480,19.07,460.93,200,183,169,14,9,5,2.4,2.52,96.03,91.5,92.35,81.14,Quality_Issue,10,23.82
2025-12-02,Line_E,2,Afternoon,Fiat_500,480,22.18,457.82,200,190,179,11,7,4,2.4,2.41,95.38,95.0,94.21,85.36,Setup_Changeover,11,24.9
2025-12-02,Line_E,3,Night,Fiat_500,480,51.63,428.37,200,170,161,9,6,3,2.4,2.52,89.24,85.0,94.71,71.84,Setup_Changeover,12,23.81
2025-12-03,Line_A,1,Morning,Peugeot_208,480,13.85,466.15,192,172,159,13,9,4,2.5,2.71,97.11,89.58,92.44,80.42,Equipment_Failure,8,22.14
2025-12-03,Line_A,2,Afternoon,Peugeot_208,480,23.26,456.74,192,161,160,1,0,1,2.5,2.84,95.15,83.85,99.38,79.3,Operator_Absence,9,21.15
2025-12-03,Line_A,3,Night,Peugeot_208,480,33.83,446.17,192,167,159,8,5,3,2.5,2.67,92.95,86.98,95.21,76.98,Equipment_Failure,9,22.46
2025-12-03,Line_B,1,Morning,Peugeot_308,480,76.34,403.65999999999997,160,131,128,3,2,1,3.0,3.08,84.1,81.88,97.71,67.28,Setup_Changeover,11,19.47
2025-12-03,Line_B,2,Afternoon,Peugeot_308,480,2.74,477.26,160,152,148,4,2,2,3.0,3.14,99.43,95.0,97.37,91.97,Material_Shortage,10,19.11
2025-12-03,Line_B,3,Night,Peugeot_308,480,8.58,471.42,160,146,143,3,2,1,3.0,3.23,98.21,91.25,97.95,87.78,Quality_Issue,11,18.58
2025-12-03,Line_C,1,Morning,Citroen_C3,480,31.76,448.24,171,153,148,5,3,2,2.8,2.93,93.38,89.47,96.73,80.82,Operator_Absence,8,20.48
2025-12-03,Line_C,2,Afternoon,Citroen_C3,480,65.11,414.89,171,146,135,11,7,4,2.8,2.84,86.44,85.38,92.47,68.24,Material_Shortage,12,21.11
2025-12-03,Line_C,3,Night,Citroen_C3,480,36.08,443.92,171,158,154,4,2,2,2.8,2.81,92.48,92.4,97.47,83.29,Equipment_Failure,10,21.36
2025-12-03,Line_D,1,Morning,Opel_Corsa,480,34.64,445.36,184,148,147,1,0,1,2.6,3.01,92.78,80.43,99.32,74.13,Operator_Absence,11,19.94
2025-12-03,Line_D,2,Afternoon,Opel_Corsa,480,46.24,433.76,184,153,151,2,1,1,2.6,2.84,90.37,83.15,98.69,74.16,Quality_Issue,8,21.16
2025-12-03,Line_D,3,Night,Opel_Corsa,480,45.76,434.24,184,147,146,1,0,1,2.6,2.95,90.47,79.89,99.32,71.78,Quality_Issue,8,20.31
2025-12-03,Line_E,1,Morning,Fiat_500,480,2.5,477.5,200,188,186,2,1,1,2.4,2.54,99.48,94.0,98.94,92.52,Maintenance_Preventive,10,23.62
2025-12-03,Line_E,2,Afternoon,Fiat_500,480,18.26,461.74,200,185,180,5,3,2,2.4,2.5,96.2,92.5,97.3,86.58,Maintenance_Preventive,8,24.04
2025-12-03,Line_E,3,Night,Fiat_500,480,50.87,429.13,200,166,150,16,11,5,2.4,2.59,89.4,83.0,90.36,67.05,Equipment_Failure,8,23.21
2025-12-04,Line_A,1,Morning,Peugeot_208,480,16.73,463.27,192,167,166,1,0,1,2.5,2.77,96.51,86.98,99.4,83.44,Operator_Absence,8,21.63
2025-12-04,Line_A,2,Afternoon,Peugeot_208,480,13.1,466.9,192,182,168,14,9,5,2.5,2.57,97.27,94.79,92.31,85.11,Equipment_Failure,9,23.39
2025-12-04,Line_A,3,Night,Peugeot_208,480,43.39,436.61,192,155,153,2,1,1,2.5,2.82,90.96,80.73,98.71,72.48,Operator_Absence,10,21.3
2025-12-04,Line_B,1,Morning,Peugeot_308,480,18.3,461.7,160,145,138,7,4,3,3.0,3.18,96.19,90.62,95.17,82.96,Setup_Changeover,8,18.84
2025-12-04,Line_B,2,Afternoon,Peugeot_308,480,60.08,419.92,160,129,128,1,0,1,3.0,3.26,87.48,80.62,99.22,69.99,Material_Shortage,8,18.43
2025-12-04,Line_B,3,Night,Peugeot_308,480,74.11,405.89,160,131,129,2,1,1,3.0,3.1,84.56,81.88,98.47,68.18,Material_Shortage,10,19.36
2025-12-04,Line_C,1,Morning,Citroen_C3,480,31.22,448.78,171,143,141,2,1,1,2.8,3.14,93.5,83.63,98.6,77.09,Material_Shortage,11,19.12
2025-12-04,Line_C,2,Afternoon,Citroen_C3,480,49.15,430.85,171,135,134,1,0,1,2.8,3.19,89.76,78.95,99.26,70.34,Maintenance_Preventive,9,18.8
2025-12-04,Line_C,3,Night,Citroen_C3,480,84.61,395.39,171,133,120,13,9,4,2.8,2.97,82.37,77.78,90.23,57.81,Quality_Issue,11,20.18
2025-12-04,Line_D,1,Morning,Opel_Corsa,480,21.35,458.65,184,166,162,4,2,2,2.6,2.76,95.55,90.22,97.59,84.13,Quality_Issue,9,21.72
2025-12-04,Line_D,2,Afternoon,Opel_Corsa,480,18.39,461.61,184,166,161,5,3,2,2.6,2.78,96.17,90.22,96.99,84.15,Maintenance_Preventive,9,21.58
2025-12-04,Line_D,3,Night,Opel_Corsa,480,48.63,431.37,184,165,152,13,9,4,2.6,2.61,89.87,89.67,92.12,74.24,Setup_Changeover,12,22.95
2025-12-04,Line_E,1,Morning,Fiat_500,480,20.53,459.47,200,187,185,2,1,1,2.4,2.46,95.72,93.5,98.93,88.54,Equipment_Failure,12,24.42
2025-12-04,Line_E,2,Afternoon,Fiat_500,480,48.28,431.72,200,173,168,5,3,2,2.4,2.5,89.94,86.5,97.11,75.55,Operator_Absence,9,24.04
2025-12-04,Line_E,3,Night,Fiat_500,480,29.77,450.23,200,185,179,6,4,2,2.4,2.43,93.8,92.5,96.76,83.95,Equipment_Failure,12,24.65
2025-12-05,Line_A,1,Morning,Peugeot_208,480,32.05,447.95,192,177,174,3,2,1,2.5,2.53,93.32,92.19,98.31,84.57,Maintenance_Preventive,9,23.71
2025-12-05,Line_A,2,Afternoon,Peugeot_208,480,64.37,415.63,192,153,143,10,7,3,2.5,2.72,86.59,79.69,93.46,64.49,Equipment_Failure,10,22.09
2025-12-05,Line_A,3,Night,Peugeot_208,480,24.08,455.92,192,172,169,3,2,1,2.5,2.65,94.98,89.58,98.26,83.61,Equipment_Failure,10,22.64
2025-12-05,Line_B,1,Morning,Peugeot_308,480,8.83,471.17,160,153,152,1,0,1,3.0,3.08,98.16,95.62,99.35,93.25,Operator_Absence,8,19.48
2025-12-05,Line_B,2,Afternoon,Peugeot_308,480,23.26,456.74,160,143,137,6,4,2,3.0,3.19,95.15,89.38,95.8,81.48,Equipment_Failure,10,18.79
2025-12-05,Line_B,3,Night,Peugeot_308,480,64.35,415.65,160,124,120,4,2,2,3.0,3.35,86.59,77.5,96.77,64.95,Operator_Absence,12,17.9
2025-12-05,Line_C,1,Morning,Citroen_C3,480,35.07,444.93,171,156,141,15,10,5,2.8,2.85,92.69,91.23,90.38,76.43,Maintenance_Preventive,8,21.04
2025-12-05,Line_C,2,Afternoon,Citroen_C3,480,45.75,434.25,171,155,152,3,2,1,2.8,2.8,90.47,90.64,98.06,80.42,Equipment_Failure,10,21.42
2025-12-05,Line_C,3,Night,Citroen_C3,480,1.87,478.13,171,166,155,11,7,4,2.8,2.88,99.61,97.08,93.37,90.29,Quality_Issue,10,20.83
2025-12-05,Line_D,1,Morning,Opel_Corsa,480,23.5,456.5,184,156,149,7,4,3,2.6,2.93,95.1,84.78,95.51,77.01,Operator_Absence,11,20.5
2025-12-05,Line_D,2,Afternoon,Opel_Corsa,480,23.74,456.26,184,160,154,6,4,2,2.6,2.85,95.05,86.96,96.25,79.56,Operator_Absence,10,21.04
2025-12-05,Line_D,3,Night,Opel_Corsa,480,28.43,451.57,184,158,143,15,10,5,2.6,2.86,94.08,85.87,90.51,73.11,Equipment_Failure,10,20.99
2025-12-05,Line_E,1,Morning,Fiat_500,480,32.35,447.65,200,178,172,6,4,2,2.4,2.51,93.26,89.0,96.63,80.2,Maintenance_Preventive,11,23.86
2025-12-05,Line_E,2,Afternoon,Fiat_500,480,53.44,426.56,200,177,160,17,11,6,2.4,2.41,88.87,88.5,90.4,71.09,Equipment_Failure,8,24.9
2025-12-05,Line_E,3,Night,Fiat_500,480,49.75,430.25,200,165,158,7,4,3,2.4,2.61,89.64,82.5,95.76,70.81,Maintenance_Preventive,11,23.01
2025-12-08,Line_A,1,Morning,Peugeot_208,480,47.76,432.24,192,149,149,0,0,0,2.5,2.9,90.05,77.6,100.0,69.88,Quality_Issue,10,20.68
2025-12-08,Line_A,2,Afternoon,Peugeot_208,480,26.63,453.37,192,181,176,5,3,2,2.5,2.5,94.45,94.27,97.24,86.58,Quality_Issue,10,23.95
2025-12-08,Line_A,3,Night,Peugeot_208,480,60.79,419.21,192,152,146,6,4,2,2.5,2.76,87.34,79.17,96.05,66.41,Operator_Absence,10,21.76
2025-12-08,Line_B,1,Morning,Peugeot_308,480,47.25,432.75,160,129,125,4,2,2,3.0,3.35,90.16,80.62,96.9,70.43,Setup_Changeover,11,17.89
2025-12-08,Line_B,2,Afternoon,Peugeot_308,480,25.33,454.67,160,143,140,3,2,1,3.0,3.18,94.72,89.38,97.9,82.88,Material_Shortage,8,18.87
2025-12-08,Line_B,3,Night,Peugeot_308,480,69.52,410.48,160,124,120,4,2,2,3.0,3.31,85.52,77.5,96.77,64.14,Quality_Issue,8,18.13
2025-12-08,Line_C,1,Morning,Citroen_C3,480,60.35,419.65,171,136,123,13,9,4,2.8,3.09,87.43,79.53,90.44,62.89,Quality_Issue,11,19.44
2025-12-08,Line_C,2,Afternoon,Citroen_C3,480,58.18,421.82,171,142,140,2,1,1,2.8,2.97,87.88,83.04,98.59,71.95,Material_Shortage,9,20.2
2025-12-08,Line_C,3,Night,Citroen_C3,480,144.0,336.0,171,115,105,10,7,3,2.8,2.92,70.0,67.25,91.3,42.98,Quality_Issue,10,20.54
2025-12-08,Line_D,1,Morning,Opel_Corsa,480,46.11,433.89,184,162,157,5,3,2,2.6,2.68,90.39,88.04,96.91,77.13,Maintenance_Preventive,9,22.4
2025-12-08,Line_D,2,Afternoon,Opel_Corsa,480,13.93,466.07,184,173,162,11,7,4,2.6,2.69,97.1,94.02,93.64,85.49,Quality_Issue,10,22.27
2025-12-08,Line_D,3,Night,Opel_Corsa,480,58.31,421.69,184,155,146,9,6,3,2.6,2.72,87.85,84.24,94.19,69.71,Operator_Absence,9,22.05
2025-12-08,Line_E,1,Morning,Fiat_500,480,18.51,461.49,200,188,187,1,0,1,2.4,2.45,96.14,94.0,99.47,89.89,Operator_Absence,8,24.44
2025-12-08,Line_E,2,Afternoon,Fiat_500,480,21.85,458.15,200,178,175,3,2,1,2.4,2.57,95.45,89.0,98.31,83.52,Operator_Absence,8,23.31
2025-12-08,Line_E,3,Night,Fiat_500,480,38.21,441.79,200,170,158,12,8,4,2.4,2.6,92.04,85.0,92.94,72.71,Material_Shortage,11,23.09
